id,purpose,grade,sub_grade
65924555,major_purchase,A,A1
64009533,debt_consolidation,B,B5
66084369,home_improvement,C,C1
66064355,medical,B,B5
66094422,credit_card,C,C3
66104413,debt_consolidation,B,B4
65884382,debt_consolidation,D,D1
65687355,debt_consolidation,C,C3
66074347,credit_card,E,E2
65048548,credit_card,A,A5
65785748,debt_consolidation,D,D3
66064489,debt_consolidation,C,C2
65914414,debt_consolidation,B,B1
65884334,debt_consolidation,B,B1
65414235,debt_consolidation,C,C4
65755793,debt_consolidation,C,C4
65964548,debt_consolidation,B,B4
66004522,debt_consolidation,B,B1
66034409,debt_consolidation,A,A4
66064365,debt_consolidation,C,C3
65884470,credit_card,C,C3
66064441,debt_consolidation,B,B3
65934355,debt_consolidation,C,C1
65707423,debt_consolidation,E,E2
65737363,home_improvement,B,B3
65954413,debt_consolidation,B,B4
66034420,small_business,B,B5
66084474,credit_card,C,C1
66014421,debt_consolidation,A,A3
65894524,credit_card,A,A1
65904465,small_business,D,D1
65763503,debt_consolidation,C,C3
66064479,other,E,E1
66094524,debt_consolidation,D,D3
65753874,debt_consolidation,C,C2
66024367,debt_consolidation,D,D2
66064447,debt_consolidation,E,E1
66094496,debt_consolidation,E,E3
65874671,debt_consolidation,A,A4
65984392,debt_consolidation,E,E5
65904401,credit_card,B,B1
65884392,debt_consolidation,D,D3
65817243,debt_consolidation,B,B4
65984409,credit_card,E,E1
66094385,car,G,G1
65914379,debt_consolidation,B,B5
65617366,credit_card,B,B5
65735676,debt_consolidation,D,D3
65793048,debt_consolidation,D,D2
66004363,credit_card,B,B3
66074339,debt_consolidation,C,C4
65934506,credit_card,C,C1
66074329,debt_consolidation,C,C2
65924431,debt_consolidation,B,B5
66014378,credit_card,C,C1
65944526,credit_card,B,B3
65954378,credit_card,C,C2
65954403,debt_consolidation,B,B5
66034423,debt_consolidation,C,C5
65974451,vacation,C,C4
66104362,debt_consolidation,B,B4
65884429,major_purchase,D,D1
66004400,debt_consolidation,E,E1
66094399,debt_consolidation,E,E2
64079630,credit_card,B,B2
65924364,debt_consolidation,E,E3
66064513,debt_consolidation,B,B4
66054382,debt_consolidation,B,B5
66064515,home_improvement,F,F5
65727267,credit_card,A,A2
66094379,other,D,D2
65914497,debt_consolidation,A,A1
65974551,credit_card,B,B1
65984400,credit_card,C,C4
65914415,credit_card,B,B2
65914523,debt_consolidation,C,C2
65634173,debt_consolidation,E,E2
66024332,debt_consolidation,D,D5
65637614,home_improvement,F,F3
65825619,debt_consolidation,C,C3
65874565,debt_consolidation,A,A5
65696278,credit_card,G,G4
66074520,credit_card,B,B3
65694340,debt_consolidation,E,E5
65984356,debt_consolidation,D,D5
65934386,debt_consolidation,B,B2
65904348,debt_consolidation,E,E1
66074511,debt_consolidation,B,B5
66084539,debt_consolidation,C,C1
65994513,credit_card,A,A4
66064405,home_improvement,D,D4
65974198,home_improvement,D,D4
66004515,credit_card,C,C4
65964424,debt_consolidation,A,A2
65727379,debt_consolidation,B,B3
65825058,debt_consolidation,B,B2
65924552,other,C,C2
65944494,debt_consolidation,E,E4
65904360,home_improvement,B,B3
66004342,debt_consolidation,C,C3
65984490,debt_consolidation,C,C3
65914347,debt_consolidation,E,E2
66084534,other,B,B2
65734551,debt_consolidation,C,C2
65737752,credit_card,A,A1
65954454,debt_consolidation,C,C1
65924514,credit_card,A,A5
66004347,credit_card,A,A1
66084440,debt_consolidation,E,E1
66014535,credit_card,B,B3
65964480,debt_consolidation,B,B3
65663223,home_improvement,B,B1
65894367,credit_card,C,C1
65954345,debt_consolidation,C,C2
65864513,home_improvement,B,B2
65711730,debt_consolidation,A,A1
66094490,debt_consolidation,B,B3
66024382,debt_consolidation,B,B5
65607628,debt_consolidation,C,C2
65674585,debt_consolidation,E,E2
65894526,debt_consolidation,B,B5
65924425,credit_card,A,A4
65984371,debt_consolidation,D,D1
65944306,debt_consolidation,B,B5
65964562,debt_consolidation,D,D3
66064498,debt_consolidation,C,C2
65914408,debt_consolidation,B,B1
65473523,other,F,F1
65874651,debt_consolidation,B,B4
65616188,debt_consolidation,E,E3
65934446,debt_consolidation,C,C5
66064415,credit_card,B,B3
65944485,debt_consolidation,A,A1
65645784,debt_consolidation,C,C2
65974436,debt_consolidation,B,B1
66034377,credit_card,A,A4
65924531,credit_card,D,D1
65787288,credit_card,B,B1
65687425,credit_card,C,C4
65984360,credit_card,B,B2
65884500,credit_card,B,B4
65994378,debt_consolidation,D,D2
65934438,debt_consolidation,C,C4
65894355,debt_consolidation,B,B3
65964157,credit_card,D,D1
65954533,house,B,B5
65944513,debt_consolidation,B,B1
65954517,debt_consolidation,C,C2
65884403,credit_card,A,A2
65874520,debt_consolidation,B,B5
66094425,debt_consolidation,C,C5
65974395,other,B,B5
66004455,debt_consolidation,D,D1
66074445,credit_card,B,B4
65663825,debt_consolidation,B,B3
65994486,credit_card,A,A5
65874434,credit_card,B,B2
66074420,credit_card,B,B1
65597194,debt_consolidation,B,B4
65716254,credit_card,A,A5
66084432,debt_consolidation,A,A1
66004393,home_improvement,A,A4
65827180,credit_card,A,A1
65934471,credit_card,B,B1
66044430,debt_consolidation,B,B1
65656238,debt_consolidation,C,C1
65994419,debt_consolidation,B,B2
65813574,other,C,C1
65884456,credit_card,C,C4
66014505,other,C,C1
65924499,credit_card,B,B5
66094469,debt_consolidation,C,C1
65934526,credit_card,B,B2
65964383,debt_consolidation,B,B3
63349426,debt_consolidation,B,B4
65874182,moving,D,D1
65974450,debt_consolidation,B,B4
66064481,debt_consolidation,C,C4
65735342,debt_consolidation,C,C1
65716153,credit_card,B,B5
65934558,debt_consolidation,C,C1
65636648,credit_card,C,C5
65934568,debt_consolidation,C,C1
65944318,debt_consolidation,C,C5
66074232,credit_card,A,A2
65607810,debt_consolidation,D,D3
65954152,home_improvement,B,B4
65914363,credit_card,B,B2
65874245,major_purchase,A,A3
65864466,credit_card,B,B4
65655706,debt_consolidation,E,E3
65864476,debt_consolidation,F,F1
66004493,home_improvement,C,C4
66054499,debt_consolidation,B,B4
65934456,credit_card,C,C5
65964526,debt_consolidation,D,D2
65613900,debt_consolidation,E,E2
65200149,home_improvement,C,C2
66084399,debt_consolidation,A,A4
65767079,debt_consolidation,C,C4
66094416,debt_consolidation,B,B3
65607168,debt_consolidation,C,C1
65602639,debt_consolidation,C,C5
65692006,home_improvement,C,C2
66064497,credit_card,B,B2
65994450,debt_consolidation,E,E4
66004524,debt_consolidation,B,B2
65816034,car,C,C2
65914238,credit_card,C,C5
65924481,debt_consolidation,B,B2
65884362,debt_consolidation,A,A1
65974538,debt_consolidation,C,C4
66084335,debt_consolidation,A,A3
66044522,debt_consolidation,A,A5
65994385,credit_card,C,C5
65964520,debt_consolidation,A,A1
65934515,medical,D,D3
65736739,small_business,D,D1
65994367,home_improvement,B,B5
65785623,credit_card,D,D1
66044377,credit_card,B,B4
65954474,debt_consolidation,C,C4
65894336,credit_card,B,B3
65934519,car,E,E1
66004422,credit_card,A,A2
65934538,debt_consolidation,C,C3
65814519,debt_consolidation,C,C3
65874663,credit_card,B,B5
65814391,debt_consolidation,C,C5
65924399,debt_consolidation,C,C3
65712471,debt_consolidation,E,E2
65817374,debt_consolidation,E,E3
65747387,home_improvement,B,B3
65603291,debt_consolidation,D,D2
65874394,credit_card,B,B5
65795351,debt_consolidation,C,C3
66074353,credit_card,C,C5
65613982,debt_consolidation,B,B3
65964375,debt_consolidation,F,F2
65894439,debt_consolidation,C,C2
65757328,home_improvement,D,D2
65954400,debt_consolidation,C,C2
66034349,debt_consolidation,B,B5
65737821,credit_card,B,B1
66104307,credit_card,C,C2
65484690,debt_consolidation,C,C5
65914364,debt_consolidation,C,C4
65944302,debt_consolidation,D,D1
65697231,debt_consolidation,B,B4
66014379,debt_consolidation,B,B4
65964575,credit_card,B,B5
66084447,debt_consolidation,A,A5
66004440,home_improvement,C,C2
65954368,credit_card,A,A4
66014368,other,E,E4
65864495,credit_card,B,B1
66064367,other,C,C5
65934304,credit_card,C,C4
66064510,debt_consolidation,E,E1
65282395,credit_card,A,A5
65685415,debt_consolidation,C,C1
65666403,house,D,D5
65944189,debt_consolidation,A,A1
65797543,debt_consolidation,A,A5
66014434,credit_card,C,C3
65964379,debt_consolidation,E,E4
65714362,debt_consolidation,C,C1
65884383,home_improvement,C,C1
65453106,debt_consolidation,D,D4
66084155,home_improvement,E,E2
66034440,debt_consolidation,C,C2
66084555,credit_card,E,E1
65904355,debt_consolidation,A,A1
65727054,major_purchase,C,C4
65827490,credit_card,B,B4
65924486,debt_consolidation,E,E3
66084401,debt_consolidation,C,C2
66084548,credit_card,A,A3
65954509,credit_card,B,B4
63389855,credit_card,C,C4
65199928,major_purchase,A,A5
65974488,debt_consolidation,A,A2
65864482,debt_consolidation,D,D2
65994379,credit_card,A,A5
64541153,debt_consolidation,B,B4
65964257,small_business,E,E1
66094268,debt_consolidation,E,E1
65687174,debt_consolidation,B,B3
66014216,debt_consolidation,B,B1
66084194,credit_card,B,B5
65324409,debt_consolidation,E,E4
65974318,other,A,A2
65934357,debt_consolidation,A,A2
65642325,debt_consolidation,C,C3
66054229,home_improvement,F,F2
66004207,debt_consolidation,D,D4
66024308,debt_consolidation,C,C1
66044192,debt_consolidation,D,D5
66074316,home_improvement,A,A5
65924165,credit_card,C,C1
66074168,other,C,C4
65705375,home_improvement,B,B4
66094363,credit_card,C,C3
65726082,debt_consolidation,B,B2
65626733,major_purchase,A,A1
65794448,debt_consolidation,E,E5
65834547,credit_card,B,B2
65803662,credit_card,D,D2
65597674,medical,C,C2
65924130,debt_consolidation,B,B3
66044182,credit_card,A,A2
66004281,debt_consolidation,C,C5
65964317,debt_consolidation,A,A5
66094218,debt_consolidation,C,C4
65894194,credit_card,C,C4
66104328,debt_consolidation,B,B1
65607512,debt_consolidation,C,C1
65038383,debt_consolidation,C,C1
65621576,credit_card,A,A1
66084329,credit_card,D,D2
66094246,debt_consolidation,B,B2
66064240,debt_consolidation,C,C1
65894296,credit_card,B,B2
65994199,credit_card,B,B1
65984257,debt_consolidation,B,B5
65726309,debt_consolidation,C,C1
65984250,debt_consolidation,C,C4
65179753,debt_consolidation,C,C4
65704385,debt_consolidation,B,B5
65894228,debt_consolidation,B,B3
65884267,credit_card,C,C4
65994353,major_purchase,B,B1
65994222,debt_consolidation,A,A5
65757508,debt_consolidation,D,D1
65894145,debt_consolidation,F,F1
65884220,debt_consolidation,D,D2
65864259,debt_consolidation,C,C4
65874386,credit_card,A,A5
65716975,debt_consolidation,B,B1
66104309,debt_consolidation,B,B4
66094361,credit_card,B,B3
65635082,other,C,C4
65854174,debt_consolidation,D,D5
65707431,debt_consolidation,D,D3
65826750,debt_consolidation,A,A5
65017869,debt_consolidation,C,C2
66024311,major_purchase,D,D3
65984236,credit_card,C,C1
66014286,credit_card,C,C5
65954285,debt_consolidation,F,F5
65914195,debt_consolidation,D,D2
65654865,debt_consolidation,B,B4
65984202,debt_consolidation,D,D1
65874210,debt_consolidation,B,B3
65964251,debt_consolidation,D,D3
65904185,debt_consolidation,C,C2
65904319,credit_card,B,B5
65954211,debt_consolidation,D,D3
66024219,medical,A,A2
65954165,credit_card,E,E1
65894282,debt_consolidation,B,B1
65854217,debt_consolidation,B,B5
66094235,debt_consolidation,B,B1
65252805,debt_consolidation,C,C2
65726829,home_improvement,C,C5
66064230,debt_consolidation,B,B2
65954270,debt_consolidation,A,A2
65715487,debt_consolidation,B,B4
66054233,credit_card,B,B3
65944158,debt_consolidation,C,C1
66104273,debt_consolidation,A,A4
65924211,debt_consolidation,B,B4
65994337,debt_consolidation,B,B2
65914286,small_business,D,D4
65974191,debt_consolidation,C,C1
65843169,credit_card,C,C4
65731717,debt_consolidation,C,C4
65884294,medical,C,C4
65974233,debt_consolidation,D,D1
65737827,debt_consolidation,A,A4
65854154,debt_consolidation,C,C2
66024321,debt_consolidation,E,E1
65786614,debt_consolidation,F,F1
66004218,debt_consolidation,D,D3
65616351,credit_card,C,C5
65924132,other,C,C5
66094295,debt_consolidation,C,C3
66074281,debt_consolidation,D,D1
65704795,car,A,A4
65884219,credit_card,B,B2
65974229,credit_card,B,B1
65954231,debt_consolidation,B,B5
65807573,credit_card,C,C2
65874344,credit_card,C,C1
66074174,other,A,A5
66014314,credit_card,A,A3
65984179,debt_consolidation,B,B2
65994350,home_improvement,C,C4
66094316,credit_card,D,D4
65904335,debt_consolidation,A,A5
65713361,debt_consolidation,B,B4
65791225,credit_card,C,C3
66094302,debt_consolidation,C,C4
65894335,debt_consolidation,B,B2
65614482,debt_consolidation,C,C2
65954341,other,C,C4
65914293,credit_card,B,B2
65141257,debt_consolidation,B,B4
65904203,debt_consolidation,D,D5
66044189,debt_consolidation,C,C4
65964240,debt_consolidation,D,D1
65837367,home_improvement,A,A2
65934275,credit_card,C,C4
65843161,debt_consolidation,A,A5
65994297,home_improvement,A,A4
66064237,debt_consolidation,D,D3
66104282,small_business,C,C2
64400336,credit_card,C,C3
65964206,credit_card,B,B3
65617902,debt_consolidation,C,C4
65954166,small_business,C,C5
65833452,credit_card,B,B1
65914308,debt_consolidation,C,C2
65914206,debt_consolidation,C,C5
66074286,debt_consolidation,A,A2
65934300,home_improvement,B,B1
66044212,debt_consolidation,E,E4
66054219,credit_card,B,B1
65914147,credit_card,A,A4
65974310,debt_consolidation,D,D2
65944262,other,C,C2
65954233,credit_card,B,B1
65944283,credit_card,A,A5
65617551,debt_consolidation,A,A4
65954216,debt_consolidation,B,B4
65974347,credit_card,B,B5
65864295,credit_card,C,C1
66014181,debt_consolidation,D,D4
65059366,debt_consolidation,A,A1
65904291,debt_consolidation,B,B3
66074311,debt_consolidation,A,A1
65884239,debt_consolidation,D,D5
65994244,other,D,D1
65964236,debt_consolidation,A,A3
65597771,debt_consolidation,E,E1
66094332,other,D,D1
66084181,debt_consolidation,D,D1
65691468,debt_consolidation,C,C1
65653573,debt_consolidation,E,E1
66054215,debt_consolidation,C,C3
66074206,credit_card,B,B2
65964204,debt_consolidation,D,D1
66004245,debt_consolidation,C,C1
65636838,debt_consolidation,C,C4
65904231,debt_consolidation,C,C2
66094355,debt_consolidation,B,B3
65934257,debt_consolidation,D,D2
65627346,debt_consolidation,E,E5
65843211,debt_consolidation,C,C5
65843187,debt_consolidation,B,B5
65874227,credit_card,A,A4
65677869,credit_card,A,A5
65994158,credit_card,B,B3
65884296,credit_card,B,B5
65722960,debt_consolidation,C,C4
65726064,debt_consolidation,A,A3
65706141,other,B,B4
65836828,credit_card,D,D1
66044263,credit_card,C,C2
66084199,major_purchase,B,B3
65636011,debt_consolidation,E,E3
65874398,medical,C,C2
65934253,debt_consolidation,D,D3
65765240,credit_card,D,D1
66054176,debt_consolidation,D,D4
66054152,credit_card,C,C5
66094186,credit_card,E,E1
65994225,credit_card,A,A1
66034127,debt_consolidation,A,A1
65833174,debt_consolidation,C,C5
66074208,credit_card,C,C3
66004310,debt_consolidation,C,C3
65677861,credit_card,A,A5
66084241,major_purchase,A,A1
65994176,debt_consolidation,D,D5
66024325,debt_consolidation,B,B2
65974257,other,A,A5
66074196,medical,C,C1
65822926,debt_consolidation,A,A5
65944205,credit_card,A,A2
66014212,home_improvement,B,B1
65964280,debt_consolidation,B,B3
66014245,credit_card,D,D1
65794506,credit_card,B,B5
65924300,major_purchase,A,A4
65914298,other,E,E5
65924226,debt_consolidation,D,D2
65703312,credit_card,B,B3
65626547,debt_consolidation,B,B4
65984274,debt_consolidation,C,C5
66094287,debt_consolidation,B,B2
65894199,debt_consolidation,B,B3
66074180,debt_consolidation,B,B2
65994328,debt_consolidation,E,E3
66064285,debt_consolidation,D,D1
65924161,debt_consolidation,C,C5
65864184,other,D,D3
65657004,home_improvement,D,D5
65894142,debt_consolidation,C,C2
65807771,debt_consolidation,E,E3
66074194,debt_consolidation,C,C4
65843155,debt_consolidation,B,B4
65734519,credit_card,D,D4
65644050,debt_consolidation,D,D1
66104299,credit_card,B,B3
66084227,debt_consolidation,E,E2
65974253,debt_consolidation,G,G1
65904183,credit_card,C,C2
66084236,debt_consolidation,E,E1
65894303,car,C,C4
66034288,debt_consolidation,D,D5
66024345,other,C,C5
65803854,debt_consolidation,C,C5
65637123,debt_consolidation,A,A5
65864336,debt_consolidation,C,C5
65964366,debt_consolidation,B,B4
65743495,credit_card,C,C4
65964357,debt_consolidation,A,A5
65864215,debt_consolidation,B,B3
66034317,credit_card,B,B4
65677850,debt_consolidation,C,C5
65864297,debt_consolidation,D,D5
65894188,medical,B,B5
65581259,credit_card,D,D2
66044328,debt_consolidation,C,C4
65994299,credit_card,A,A1
65643317,home_improvement,C,C4
65944201,debt_consolidation,E,E1
65333221,credit_card,A,A3
65677196,credit_card,B,B3
65884233,debt_consolidation,B,B1
65884212,credit_card,B,B1
65974279,debt_consolidation,E,E4
65874260,debt_consolidation,B,B3
65617424,debt_consolidation,D,D4
66024232,credit_card,B,B1
66064223,credit_card,B,B5
65687141,debt_consolidation,E,E2
66094331,debt_consolidation,A,A5
65795808,debt_consolidation,B,B2
65843147,debt_consolidation,C,C4
65766766,debt_consolidation,D,D1
65884218,credit_card,A,A2
65747306,debt_consolidation,C,C2
65293380,debt_consolidation,B,B1
66084295,debt_consolidation,A,A3
65894230,credit_card,C,C3
65843142,debt_consolidation,B,B3
65762224,debt_consolidation,B,B5
65944287,home_improvement,B,B5
66074242,debt_consolidation,C,C5
65854202,credit_card,C,C4
65984234,debt_consolidation,D,D2
65754794,credit_card,C,C3
66004289,other,B,B5
66034239,debt_consolidation,F,F2
65684394,debt_consolidation,D,D2
65944237,credit_card,A,A5
65954174,debt_consolidation,B,B2
66094217,debt_consolidation,C,C3
65954296,debt_consolidation,A,A2
65884250,credit_card,A,A4
65696970,debt_consolidation,B,B3
65954229,other,B,B5
66044127,debt_consolidation,E,E3
66034302,debt_consolidation,B,B2
66064224,debt_consolidation,B,B1
66084299,credit_card,B,B4
65617980,credit_card,C,C1
65984320,debt_consolidation,C,C4
65884274,debt_consolidation,B,B4
65637166,debt_consolidation,C,C4
65656970,debt_consolidation,B,B5
65756116,debt_consolidation,A,A5
66034314,debt_consolidation,B,B2
65964221,small_business,C,C5
65944152,other,D,D5
65934147,credit_card,C,C2
65944216,credit_card,D,D1
65974205,debt_consolidation,C,C1
65954272,small_business,D,D5
65934349,debt_consolidation,D,D1
66064349,debt_consolidation,F,F1
64883265,debt_consolidation,C,C4
65864197,debt_consolidation,G,G1
64781392,debt_consolidation,E,E3
65726186,debt_consolidation,D,D4
65934286,debt_consolidation,D,D1
66004322,debt_consolidation,A,A1
66064152,debt_consolidation,E,E1
65894293,credit_card,B,B3
65733067,debt_consolidation,B,B5
65964319,debt_consolidation,E,E2
65854215,small_business,C,C4
